Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Murat YILMAZ,Adopting virtual reality as a medium for software development process education,"Ulas Gulec, Murat Yilmaz, Veysi Isler, Rory O’Connor, Paul M. Clarke",Proceedings of the 2018 International Conference on Software and System …,1,2018
Murat YILMAZ,The Impact of Situational Context on Software Process: A Case Study of a Very Small-Sized Company in the Online Advertising Domain,"Görkem Giray, Murat Yilmaz, Rory O’Connor, Paul M. Clarke",25th European Conference on Software Process Improvement (EuroSPI 2018) 896 …,8,2018
Murat YILMAZ,Towards a Role Playing Game for Exploring the Roles in Scrum to Improve Collaboration Problems,"Zulal Akarsu, Özgün Onat Metin, Deniz Gungor, Murat Yilmaz",25th European Conference on Software Process Improvement (EuroSPI 2018) 896 …,2,2018
Murat YILMAZ,Adopting Augmented Reality for the Purpose of Software Development Process Training and Improvement: An Exploration,"İpek Ohri, İrem Öge, Bora Orkun, Murat Yilmaz, Eray Tuzun, Paul M. Clarke, Rory O’Connor",25th European Conference on Software Process Improvement (EuroSPI 2018) 896 …,0,2018
Murat YILMAZ,Towards a process management life-cycle model for graduation projects in computer engineering,"Murat Yilmaz, Faris Serdar Tasel, Ulas Gulec, Ugur Sopaoglu",PloS one 13 (11) e0208012,2,2018
Murat YILMAZ,The Design Process of a Board Game for Exploring the Territories of the United States,"Mehmet Kosa, Murat Yilmaz",Press Start 4 (1) 36-52,5,2017
Murat YILMAZ,An Exploratory Study to Assess Analytical and Logical Thinking Skills of the Software Practitioners using a Gamification Perspective,"Şahin Kayalı, Murat Yilmaz",Süleyman Demirel Üniversitesi Fen Bilimleri Enstitüsü Dergisi 21 (1) 178-189,6,2017
Murat YILMAZ,Software Process Improvement and Capability Determination Conference 2016,"Paul M. Clarke, Murat Yilmaz",Computer Standards & Interfaces 54 117-118,1,2017
Murat YILMAZ,A Literature Survey: Is it Necessary to Develop a New Software Development Methodology for Virtual Reality Projects?,"Ulas Gulec, Murat Yilmaz, Veysi Isler",Journal of Universal Computer Science 23 (8) 725-754,7,2017
Murat YILMAZ,An industrial case study to improve the onboaring process in software management (Yazılım Yönetiminde İşe Alıştırma Süreçlerinin İyileştirilmesi İçin Düşünülmüş Bir Endüstriyel …,"Murat Yilmaz, Ulas Gulec, Rory O’Connor, Paul M. Clarke, Eray Tuzun",11th Turkish National Software Engineering Symposium (UYMS 2017),1,2017
