Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Cathal Gurrin,An Interactive Lifelog Retrieval System for Activities of Daily Living Understanding.,"Liting Zhou, Luca Piras, Michael Riegler, Mathias Lux, Duc Tien Dang Nguyen, Cathal Gurrin",CLEF (Working Notes),3,2018
Cathal Gurrin,Preface: Special issue on measuring behaviour 2016,T Steckler,Journal of Neuroscience Methods 300 1-3,0,2018
Cathal Gurrin,LSC 2018 chairs' welcome,"Cathal Gurrin, Klaus Schoeffmann, Hideo Joho, Duc Tien Dang Nguyen, Michael Riegler, Luca Piras",1st ACM Workshop on the Lifelog Search Challenge LSC 2018 iii,0,2018
Cathal Gurrin,Overview of ImageCLEF 2018,"Bogdan Ionescu, Henning Muller, Mauricio Villegas, Alba Garcia Seco De Herrera, Carsten Eickhoff, Vincent Andrearczyk, Yashin Dicente Cid, Vitali Liauchuk, Vassili Kovalev, Sadid A Hasan, Yuan Ling, Oladimeji Farri, Joey Liu, Matthew Lungren, Duc Tien Dang Nguyen, Luca Piras, Michael Riegler, Liting Zhou, Mathias Lux, Cathal Gurrin",Experimental IR meets multilinguality multimodality and interaction: 9th …,0,2018
Cathal Gurrin,Proceedings of the 2018 ACM Workshop on The Lifelog Search Challenge,"Cathal Gurrin, Acm Special Interest Group On Multimedia",ACM,3,2018
Cathal Gurrin,A deep learning based food recognition system for lifelog images,"Binh T Nguyen, Duc Tien Dang Nguyen, X Tien Dang, Phat Thai, Cathal Gurrin",Scitepress–Science and Technology Publications,7,2018
Cathal Gurrin,Approaches for event segmentation of visual lifelog data,"Rashmi Gupta, Cathal Gurrin",International Conference on Multimedia Modeling 581-593,8,2018
Cathal Gurrin,Lifelog exploration prototype in virtual reality,"Aaron Duane, Cathal Gurrin",International Conference on Multimedia Modeling 377-380,8,2018
Cathal Gurrin,Challenges and opportunities within personal life archives,"Duc Tien Dang Nguyen, Michael Riegler, Liting Zhou, Cathal Gurrin",Proceedings of the 2018 ACM on International Conference on Multimedia …,3,2018
Cathal Gurrin,An interactive lifelog search engine for LSC2018,"Adrià Alsina, Xavier Giró Nieto, Cathal Gurrin",Proceedings of the 2018 ACM Workshop on The Lifelog Search Challenge 30-32,6,2018
Cathal Gurrin,Lifer: An interactive lifelog retrieval system,"Liting Zhou, Zaher Hinbarji, Duc Tien Dang Nguyen, Cathal Gurrin",Proceedings of the 2018 ACM Workshop on The Lifelog Search Challenge 9-14,11,2018
Cathal Gurrin,Geospatial access to lifelogging photos in virtual reality,"Wolfgang Hurst, Kevin Ouwehand, Marijn Mengerink, Aaron Duane, Cathal Gurrin",Proceedings of the 2018 ACM Workshop on The Lifelog Search Challenge 33-37,2,2018
Cathal Gurrin,"Overview of ImageCLEF 2018: Challenges, datasets and evaluation","Bogdan Ionescu, Henning Muller, Mauricio Villegas, Alba Garcia Seco De Herrera, Carsten Eickhoff, Vincent Andrearczyk, Yashin Dicente Cid, Vitali Liauchuk, Vassili Kovalev, Sadid A Hasan, Yuan Ling, Oladimeji Farri, Joey Liu, Matthew Lungren, Duc Tien Dang Nguyen, Luca Piras, Michael Riegler, Liting Zhou, Mathias Lux, Cathal Gurrin",International Conference of the Cross-Language Evaluation Forum for European …,52,2018
Cathal Gurrin,LSE2018 panel-Challenges of lifelog search and access,"Duc Tien Dang Nguyen, Klaus Schoeffmann, Wolfgang Hurst",Proceedings of the 2018 ACM Workshop on The Lifelog Search Challenge 1-2,8,2018
Cathal Gurrin,"MultiMedia Modeling: 25th International Conference, MMM 2019, Thessaloniki, Greece, January 8–11, 2019, Proceedings, Part I","Ioannis Kompatsiaris, Benoit Huet, Vasileios Mezaris, Cathal Gurrin, Wen-Huang Cheng, Stefanos Vrochidis",Springer,1,2018
Cathal Gurrin,Dublin's participation in the predicting media memorability task at MediaEval 2018,"Alan F. Smeaton, Owen Corrigan, Paul Dockree, Cathal Gurrin, Graham Healy, Feiyan Hu, Kevin McGuinness, Eva Mohedano, Tomas Ward",CEUR-WS,0,2018
Cathal Gurrin,Interactive Video Search: Where is the User in the Age of Deep Learning?,"Klaus Schoeffmann, Werner Bailer, Cathal Gurrin, George Awad, Jakub Lokoč",Proceedings of the 26th ACM international conference on Multimedia 2101-2103,6,2018
Cathal Gurrin,Introduction to Special Issue of the 23rd International Conference on Multimedia Modeling (MMM 2017),"Laurent Amsaleg, Cathal Gurrin, Björn Þór Jónsson, Shin’Ichi Satoh",Multimedia Tools and Applications 77 (22) 29405-29406,0,2018
Cathal Gurrin,Overview of ImageCLEFlifelog 2018: Daily Living Understanding and Lifelog Moment Retrieval.,"Duc Tien Dang Nguyen, Luca Piras, Michael Riegler, Liting Zhou, Mathias Lux, Cathal Gurrin",CLEF (Working Notes),35,2018
Cathal Gurrin,The impact of temporal regularisation in egocentric saliency prediction,"Linardos Panagiotis, Eva Mohedano, Monica Cherto, Cathal Gurrin, Xavier Giró Nieto",,0,2018
Cathal Gurrin,Temporal Saliency Adaptation in Egocentric Videos,"Linardos Panagiotis, Eva Mohedano, Monica Cherto, Cathal Gurrin, Xavier Giró Nieto",arXiv preprint arXiv:1808.09559,0,2018
Cathal Gurrin,Introduction to the special issue: Egocentric Vision and Lifelogging,"Mariella Dimiccoli, Cathal Gurrin, David Crandall, Xavier Giró Nieto, Petia Radeva",Journal of Visual Communication and Image Representation 55 352-353,1,2018
Cathal Gurrin,Virtual reality lifelog explorer: lifelog search challenge at ACM ICMR 2018,"Aaron Duane, Cathal Gurrin, Wolfgang Hurst",Proceedings of the 2018 ACM Workshop on The Lifelog Search Challenge 20-23,20,2018
Cathal Gurrin,"MultiMedia Modeling: 23rd International Conference, MMM 2017, Reykjavik, Iceland, January 4-6, 2017, Proceedings","Björn Þór Jónsson, Cathal Gurrin, Gylfi Þór Guðmundsson, Laurent Amsaleg",Springer,0,2017
Cathal Gurrin,Interactive Search in Video & Lifelogging Repositories,"Frank Hopfgartner, Klaus Schoeffmann",Proceedings of the 2017 Conference on Conference Human Information …,1,2017
Cathal Gurrin,An Annotation System for Egocentric Image Media,"Aaron Duane, Jiang Zhou, Suzanne Little, Cathal Gurrin, Alan F. Smeaton",International Conference on Multimedia Modeling 442-445,0,2017
Cathal Gurrin,User identification by observing interactions with GUIs,"Zaher Hinbarji, Rami Albatal, Cathal Gurrin",International Conference on Multimedia Modeling 540-549,2,2017
Cathal Gurrin,"MultiMedia Modeling [electronic resource]: 23rd International Conference, MMM 2017, Reykjavik, Iceland, January 4-6, 2017, Proceedings, Part I/edited by Laurent Amsaleg, Gylfi …","Laurent Amsaleg, Cathal Gurrin, Shin’Ichi Satoh",Cham: Springer International Publishing: Imprint: Springer 2017.,0,2017
Cathal Gurrin,Dcu at the ntcir-13 lifelog-2 task,"Aaron Duane, L Zhou, Duc Tien Dang Nguyen, Cathal Gurrin",Proceedings of NTCIR-13 Tokyo Japan,3,2017
Cathal Gurrin,Second interaction and engagement on information research and learning with lifelogging devices (IRLLD 2017),"Hideo Joho, Cathal Gurrin, Frank Hopfgartner",iSchools 2 166-169,0,2017
Cathal Gurrin,Overview of ImageCLEFcaption 2017–Image Caption Prediction and Concept Detection for Biomedical Images,"Bogdan Ionescu, Henning Muller, Mauricio Villegas, Helbert Arenas, Giulia Boato, Duc Tien Dang Nguyen, Yashin Dicente Cid, Carsten Eickhoff, Alba García Seco De Herrera, Cathal Gurrin, Bayzidul Islam, Vassili Kovalev, Vitali Liauchuk, Josiane Mothe, Luca Piras, Michael Riegler, Immanuel Schwall",Experimental IR Meets Multilinguality Multimodality and Interaction 10456 …,0,2017
Cathal Gurrin,From sensors to sense‐making: Opportunities and challenges for information science,"Vivek Singh, Chirag Shah, Jacek Gwizdka, Hideo Joho, Cathal Gurrin",Proceedings of the Association for Information Science and Technology 54 (1 …,0,2017
Cathal Gurrin,ImageCLEF 2017 lifeLog task,"Duc Tien Dang Nguyen, Luca Piras, Michael Riegler, Cathal Gurrin, Giulia Boato, Pål Halvorsen",Challenges in Machine Learning: Gaming and Education (CiML-NIPS 2016 workshop),0,2017
Cathal Gurrin,Smart lifelogging: recognizing human activities using PHASOR,"Minh Son Dao, Duc Tien Dang Nguyen, Michael Riegler, Cathal Gurrin",Scitepress–Science and Technology Publications,5,2017
Cathal Gurrin,Enabling research and innovation beyond continental borders: a case for satellite events in evaluation campaigns,"Frank Hopfgartner, Cathal Gurrin, Hideo Joho",ERCIM News 108 54-55,0,2017
Cathal Gurrin,An eeg image-search dataset: A first-of-its-kind in IR/IIR. NAILS: neurally augmented image labelling strategies,"Graham Healy, Zhengwei Wang, Cathal Gurrin, Tomas Ward, Alan F. Smeaton",,7,2017
Cathal Gurrin,Overview of ImageCLEF lifelog 2017: lifelog retrieval and summarization,"Duc Tien Dang Nguyen, Luca Piras, Michael Riegler, Giulia Boato, Liting Zhou, Cathal Gurrin",CEUR-WS,32,2017
Cathal Gurrin,Enhancing instance search with weak geometric correlation consistency,"Zhenxing Zhang, Rami Albatal, Cathal Gurrin, Alan F. Smeaton",Neurocomputing 236 164-172,1,2017
Cathal Gurrin,Lta 2017: The second workshop on lifelogging tools and applications,"Cathal Gurrin, Xavier Giró Nieto, Petia Radeva, Mariella Dimiccoli, Duc Tien Dang Nguyen, Hideo Joho",Proceedings of the 25th ACM international conference on Multimedia 1967-1968,2,2017
Cathal Gurrin,Investigating Virtual Reality as a Tool for Visual Lifelog Exploration,"Aaron Duane, Cathal Gurrin",,0,2017
Cathal Gurrin,Overview of ntcir-13 lifelog-2 task,"Cathal Gurrin, Hideo Joho, Frank Hopfgartner, Liting Zhou, Rashmi Gupta, Rami Albatal, Duc Tien Dang Nguyen",NTCIR,73,2017
Cathal Gurrin,Children’s everyday exposure to food marketing: an objective analysis using wearable cameras,"Louise Signal, James Stanley, M Smith, Mb Barr, Tim Chambers, Jiang Zhou, Aaron Duane, Cathal Gurrin, Alan F. Smeaton, Christina Mckerchar, Amber Pearson, Janet Hoek, Gabrielle Ls Jenkin, C Ni Mhurchu",International Journal of Behavioral Nutrition and Physical Activity 14 (1) 137,52,2017
Cathal Gurrin,A baseline search engine for personal life archives,"Liting Zhou, Duc Tien Dang Nguyen, Cathal Gurrin",Proceedings of the 2nd Workshop on Lifelogging Tools and Applications 21-24,13,2017
Cathal Gurrin,MMHealth 2017: Workshop on Multimedia for personal health and health care,"Susanne Boll, Tourdaj Ebrahimi, Cathal Gurrin, Laleh Jalali, Ramesh Jain, Jochen Meyer, Noel O’Connor",Proceedings of the 25th ACM international conference on Multimedia 1961-1962,2,2017
Cathal Gurrin,Pilot study to investigate feasibility of visual lifelog exploration in virtual reality,"Aaron Duane, Cathal Gurrin",Proceedings of the 2nd Workshop on Lifelogging Tools and Applications 29-32,4,2017
Cathal Gurrin,Organizer team at ImageCLEFlifelog 2017: baseline approaches for lifelog retrieval and summarization,"Liting Zhou, Luca Piras, Michael Riegler, Giulia Boato, Duc Tien Dang Nguyen, Cathal Gurrin",CEUR-WS,14,2017
Cathal Gurrin,Overview of ImageCLEF 2017: Information extraction from images,"Bogdan Ionescu, Henning Muller, Mauricio Villegas, Helbert Arenas, Giulia Boato, Duc Tien Dang Nguyen, Yashin Dicente Cid, Carsten Eickhoff, Alba García Seco De Herrera, Cathal Gurrin, Bayzidul Islam, Vassili Kovalev, Vitali Liauchuk, Josiane Mothe, Luca Piras, Michael Riegler, Immanuel Schwall",International Conference of the Cross-Language Evaluation Forum for European …,59,2017
Cathal Gurrin,Overview of NTCIR-13 NAILS task,"Graham Healy, Tomas Ward, Cathal Gurrin, Alan F. Smeaton",NRCIR,9,2017
Cathal Gurrin,Kids’ Cam: an objective methodology to study the world in which children live,"Louise Signal, Moira Smith, Michelle Barr, James Stanley, Tim Chambers, Jiang Zhou, Aaron Duane, Gabrielle Ls Jenkin, Amber Pearson, Cathal Gurrin, Alan F. Smeaton, Janet Hoek, Cliona Ni Mhurchu",American Journal of Preventive Medicine 53 (3) e89-e95,44,2017
