Research name,Publication Title,Author List,Conf/Journal Details,Year,ISBN,ISSN,Item Type,Event Type,Refereed,Date of Award,Supervisor(s),Uncontrolled Keywords,Subject,DCU Faculties and Centres,Use License,ID Code,Deposited On,Published in,Publisher,Official URL,Copyright Information,Funders,Additional Information,Tweets,Mendeley Readers
Darragh O'Brien,DNS Traffic analysis for botnet detection.,"Wielogorska, Monika, O'Brien, Darragh","25th Irish Conference on Artificial Intelligence and Cognitive Science, 7-8 Dec 2017, Dublin, Ireland.",2017,,,Conference or Workshop Item (Paper),Conference,Yes,,,,Computer Science > Computer security,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22426,02 Jul 2018 11:34 by  Darragh O'Brien. Last Modified 19 Jul 2018 15:13,"McAuley, John and McKeever, Susan, (eds.)Proceedings of the 25th Irish Conference on Artificial Intelligence and Cognitive Science. Proceedings of the Irish Conference on Artificial Intelligence and Cognitive Science2086.  CEUR-WS.",CEUR-WS,http://ceur-ws.org/Vol-2086/AICS2017_paper_41.pdf,© 2017 The Authors,,,,
Darragh O'Brien,Detection of malicious VBA macros using machine learning methods.,"Aboud, Edmond, O'Brien, Darragh","Proceedings for the 26th AIAI Irish Conference on Artificial Intelligence and Cognitive Science (AICS 2018), 6-7 Dec 2018, Dublin, Ireland.",2018,,,Conference or Workshop Item (Paper),Conference,Yes,,,,Computer Science > Computer security. Computer Science > Machine learning. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22879,19 Dec 2018 12:39 by  Darragh O'brien. Last Modified 19 Dec 2018 12:39,Proceedings for the 26th AIAI Irish Conference on Artificial Intelligence and Cognitive Science (AICS 2018)..,,,,,,,
