Research name,Publication Title,Author List,Conf/Journal Details,Year,Full name,Authors and Orcid,Authors without a orcid,ISBN,ISSN,Item Type,Event Type,Refereed,Date of Award,Supervisor(s),Uncontrolled Keywords,Subject,DCU Faculties and Centres,Use License,ID Code,Deposited On,Published in,Publisher,Official URL,Copyright Information,Funders,Additional Information,Tweets,Mendeley Readers
Darragh O'Brien,Semi-supervised learning with generative adversarial networks for pathological speech classification.,"Trinh, Nam, O'Brien, Darragh","31st Irish Signals and Systems Conference (ISSC2020), 11 - 12 June 2020, Letterkenny, Ireland (Virtual).",2020,"Nam Trinh, Darragh O'Brien","Trinh, Nam, ORCID: 0000-0003-0307-3793","O'Brien, Darragh",,,Conference or Workshop Item (Paper),Conference,Yes,,,Generative Adversarial Network; pathological speech classification; semi-supervised learning,Computer Science > Algorithms. Computer Science > Artificial intelligence. Computer Science > Machine learning. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,24499,12 Jun 2020 14:50 by  Nam Trinh. Last Modified 12 Jun 2020 14:50,,,,© 2020 The Authors.,"Science Foundation Ireland Research Centres Programme (Grant 13/RC/2106), Science Foundation Ireland under grant No. 17/RC/PHD/3488., European Regional Development Fund",,,
Darragh O'Brien,Detection of malicious VBA macros using machine learning methods.,"Aboud, Edmond, O'Brien, Darragh","Proceedings for the 26th AIAI Irish Conference on Artificial Intelligence and Cognitive Science (AICS 2018), 6-7 Dec 2018, Dublin, Ireland.",2018,"Edmond Aboud, Darragh O'Brien",,"Aboud, Edmond, O'Brien, Darragh",,,Conference or Workshop Item (Paper),Conference,Yes,,,,Computer Science > Computer security. Computer Science > Machine learning. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22879,19 Dec 2018 12:39 by  Darragh O'brien. Last Modified 19 Dec 2018 12:39,Proceedings for the 26th AIAI Irish Conference on Artificial Intelligence and Cognitive Science (AICS 2018)..,,,,,,,
Darragh O'Brien,DNS Traffic analysis for botnet detection.,"Wielogorska, Monika, O'Brien, Darragh","25th Irish Conference on Artificial Intelligence and Cognitive Science, 7-8 Dec 2017, Dublin, Ireland.",2017,"Monika Wielogorska, Darragh O'Brien",,"Wielogorska, Monika, O'Brien, Darragh",,,Conference or Workshop Item (Paper),Conference,Yes,,,,Computer Science > Computer security,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22426,02 Jul 2018 11:34 by  Darragh O'Brien. Last Modified 19 Jul 2018 15:13,"McAuley, John and McKeever, Susan, (eds.)Proceedings of the 25th Irish Conference on Artificial Intelligence and Cognitive Science. Proceedings of the Irish Conference on Artificial Intelligence and Cognitive Science2086.  CEUR-WS.",CEUR-WS,http://ceur-ws.org/Vol-2086/AICS2017_paper_41.pdf,© 2017 The Authors,,,,
