Research name,Publication Title,Author List,Conf/Journal Details,Year,Full name,Authors and Orcid,Authors without a orcid,ISBN,ISSN,Item Type,Event Type,Refereed,Date of Award,Supervisor(s),Uncontrolled Keywords,Subject,DCU Faculties and Centres,Use License,ID Code,Deposited On,Published in,Publisher,Official URL,Copyright Information,Funders,Additional Information,Tweets,Mendeley Readers
Rob Brennan,Exploring data value assessment: a survey method and investigation of the Perceived relative importance of data value dimensions.,"Brennan, Rob, Attard, Judie, Petkov, Plamen, Nagle, Tadhg, Helfert, Markus","21st International Conference on Information Systems (ICEIS), 3-5 May 2018, Heraklion, Crete, Greece.",2019,"Rob Brennan, Judie Attard, Plamen Petkov, Tadhg Nagle, Markus Helfert","Brennan, Rob, ORCID: 0000-0001-8236-362X, Attard, Judie, ORCID: 0000-0001-7507-1864, Petkov, Plamen, ORCID: 0000-0002-1757-7987, Nagle, Tadhg, ORCID: 0000-0002-6123-7349, Helfert, Markus, ORCID: 0000-0001-6546-6408",,,,Conference or Workshop Item (Paper),Conference,Yes,,,Data Value; Business-IT Alignment; Business Value of IT; Data Governance.,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > Lero: The Irish Software Engineering Research Centre. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,23047,01 May 2019 14:55 by  Thomas Murtagh. Last Modified 10 Jan 2020 13:56,"Brodsky, Alexander and Hammoudi, Slimane, (eds.)21st International Conference on Information Systems (ICEIS), Proccdings of..",,http://dx.doi.org/10.5220/0007723402000207,© 2019 The Authors,"Science Foundation Ireland and co-funded by the European Regional Development Fund through ADAPTgrant number 13/RC/2106, European Regional Development Fund through the Southern & Eastern Regional Operational Programme to Lero  grant 13/RC/2094, European Union’s Horizon 2020 research and innovation programme under the Marie Sklodowska-Curie grant agreement No. 713567 (EDGE)",,,
Rob Brennan,Towards a knowledge driven framework for bridging the gap between software and data engineering.,"Solanki, Monika, Božić, Bojan, Dirschl, Christian, Brennan, Rob","Journal of Systems and Software, 149 . pp. 476-484",2018,"Monika Solanki, Bojan Božić, Christian Dirschl, Rob Brennan","Solanki, Monika, ORCID: 0000-0002-2345-449X, Božić, Bojan, ORCID: 0000-0002-4420-1029, Brennan, Rob, ORCID: 0000-0001-8236-362X","Dirschl, Christian",,0164-1212,Article (Published),,Yes,,,,Computer Science > Artificial intelligence. Computer Science > Software engineering. Computer Science > World Wide Web. Computer Science > Information storage and retrieval systems. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22887,20 Feb 2019 11:38 by  Rob Brennan. Last Modified 19 Jun 2020 10:48,,Elsevier,https://doi.org/10.1016/j.jss.2018.12.017,© 2018 Elsevier,"European Union’s Horizon 2020 research and innovation programme under grant agreement No 644055, Science Foundation Ireland and co-funded by the European Regional Development Fund through the ADAPT Centre for Digital Content Technology [grant number 13/RC/2106",,,
Rob Brennan,Towards a knowledge driven framework for bridging the gap between software and data engineering.,"Solanki, Monika, Božić, Bojan, Freudenberg, Markus, Kontokostas, Dimitris, Dirsch, Christian, Brennan, Rob","Journal Of Systems And Software, 149 . pp. 476-484",2018,"Monika Solanki, Bojan Božić, Markus Freudenberg, Dimitris Kontokostas, Christian Dirsch, Rob Brennan","Solanki, Monika, ORCID: 0000-0002-2345-449X, Božić, Bojan, ORCID: 0000-0002-4420-1029, Kontokostas, Dimitris, ORCID: 0000-0002-2300-4421, Brennan, Rob, ORCID: 0000-0001-8236-362X","Freudenberg, Markus, Dirsch, Christian",,0164-1212,Article (Published),,Yes,,,Ontologies; Data engineering; Software engineering; Alignment; Integration,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,24654,19 Jun 2020 10:59 by  Vidatum Academic. Last Modified 19 Jun 2020 10:59,,Elsevier,https://doi.org/10.1016/j.jss.2018.12.017,© 2018 Elsevier,"Science Foundation Ireland, European Unions Horizon 2020 research and innovation programme under grant agreement No 644055, the ALIGNED project",,,
Rob Brennan,Milan: automatic generation of R2RML mappings.,"Mathur, Sahil Nakul, O’Sullivan, Declan, Brennan, Rob","26th Irish Conference on Artificial Intelligence and Cognitive Science (AICS 2018), 6-7 Dec 2018, Dublin, Ireland.",2018,"Sahil Nakul Mathur, Declan O’Sullivan, Rob Brennan","Brennan, Rob, ORCID: 0000-0001-6546-6408","Mathur, Sahil Nakul, O’Sullivan, Declan",,,Conference or Workshop Item (UNSPECIFIED),Conference,,,,RDB2RDF; OBDA; Schema and Ontology Matching; Mapping Rules; Linked Data; Automatic Mapping,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,,22986,15 Feb 2019 12:51 by  Thomas Murtagh. Last Modified 15 Feb 2019 12:51,Proceedings for the 26th AIAI Irish Conference on Artificial Intelligence and Cognitive Science.2259.  CEUR -WS.,CEUR -WS,http://ceur-ws.org/Vol-2259/aics_10.pdf,© 2018 The Authors,"ADAPT Centre for Digital Content Technology, funded under the SFI Research Centres Programme (Grant 13/RC/2106) and co-funded by the European Regional Development Fund.",,,
Rob Brennan,An interpretable machine vision approach to human activity recognition using photoplethysmograph sensor data.,"Brophy, Eoin, Wang, Zhengwei, Dominguez Veiga, José Juan, Smeaton, Alan F., Ward, Tomás E.","Irish Conference on Artificial Intelligence and Cognitive Science (AICS 2018), 6 -7 Dec 2018, Dublin, Ireland.",2018,"Eoin Brophy, Zhengwei Wang, José Juan Dominguez Veiga, Alan F. Smeaton, Tomás E. Ward","Brophy, Eoin, ORCID: 0000-0002-6486-5746, Wang, Zhengwei, ORCID: 0000-0001-7706-553X, Dominguez Veiga, José Juan, ORCID: 0000-0002-6634-9606, Smeaton, Alan F., ORCID: 0000-0003-1028-8389, Ward, Tomás E., ORCID: 0000-0002-6173-6607",,,,Conference or Workshop Item (Paper),Conference,Yes,,,deep learning; activity recognition; explainable artificial intelligence,Computer Science > Artificial intelligence. Computer Science > Machine learning. Computer Science > Visualization. ,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > INSIGHT Centre for Data Analytics. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22807,03 Dec 2018 16:26 by  Eoin Brophy. Last Modified 23 Jun 2020 15:35,"Brennan, Rob and Beel, Joeran and Byrne, Ruth and Debattista, Jeremy and Crotti Junior, Ademar, (eds.)Proceedings for the 26th AIAI Irish Conference on Artificial Intelligence and Cognitive Science.2259.  CEUR -WS.",CEUR -WS,http://ceur-ws.org/Vol-2259/aics_22.pdf,© 2018 The Authors,Science Foundation Ireland under grant number SFI/12/RC/2289 and by SAP SE,,,
Rob Brennan,"Semantic data ingestion for intelligent, value-driven big data analytics.","Debattista, Jeremy, Attard, Judie, Brennan, Rob","4th International Conference on Big Data Innovations and Applications (Innovate-Data), 6-8 Aug 2018, Barcelona, Spain.",2018,"Jeremy Debattista, Judie Attard, Rob Brennan","Attard, Judie, ORCID: 0000-0001-7507-1864, Brennan, Rob, ORCID: 0000-0001-6546-6408","Debattista, Jeremy",,,Conference or Workshop Item (Paper),Conference,Yes,,,AI ensembles; Intelligent Analytics; Semantics; Data Governance,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22985,15 Feb 2019 12:54 by  Thomas Murtagh. Last Modified 15 Feb 2019 12:54,"2018 4th International Conference on Big Data Innovations and Applications (Innovate-Data), Proceedings..  IEEE.",IEEE,http://dx.doi.org/10.1109/Innovate-Data.2018.00008,© 2018 The Authors,"Irish Research Council Government of Ireland Postdoctoral Fellowship award (GOIPD/2017/1204), the European Unions Horizon 2020 research and innovation programme under the Marie Sklodowska-Curie grant agreement No. 713567 (EDGE), SFI Research Centres Programme (Grant 13/RC/2106) and co-funded by the European Regional Development Fund",,,
Rob Brennan,Automatic extraction of data governance knowledge from slack chat channels.,"Brennan, Rob, Quigley, Simon, De Leenheer, Pieter, Maldonado, Alfredo","On the Move to Meaningful Internet Systems. OTM 2018 Conferences, 22-26 Oct 2018, Valletta, Malta",2018,"Rob Brennan, Simon Quigley, Pieter De Leenheer, Alfredo Maldonado","Brennan, Rob, ORCID: 0000-0001-8236-362X, Quigley, Simon, ORCID: 0000-0002-9102-1901, Maldonado, Alfredo, ORCID: 0000-0001-8426-5249","De Leenheer, Pieter",978-3-030-02670-7,,Conference or Workshop Item (Paper),Conference,Yes,,,Ontologies; Data Management; Systems of Engagement,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22978,15 Feb 2019 13:01 by  Thomas Murtagh. Last Modified 24 Jul 2019 15:01,On the Move to Meaningful Internet Systems. OTM 2018 Conferences Confederated International Conferences. Lecture Notes in Computer Science11230.  Springer International Publishing. ISBN 978-3-030-02670-7,Springer International Publishing,https://doi.org/10.1007/978-3-030-02671-4_34,© 2018 Springer Nature,"ADAPT Centre for Digital Content Technology, funded under the SFI Research Centres Programme (Grant 13/RC/2106), European Regional Development Fund",,1,85
Rob Brennan,Understanding information professionals: a survey on the quality of Linked Data sources for digital libraries.,"Debattista, Jeremy, McKenna, Lucy, Brennan, Rob","OTM Confederated International Conferences"" On the Move to Meaningful Internet Systems"", 22-26 Oct 2018, Valletta, Malta",2018,"Jeremy Debattista, Lucy McKenna, Rob Brennan","Debattista, Jeremy, ORCID: 0000-0002-5592-8936, Brennan, Rob, ORCID: 0000-0001-8236-362X","McKenna, Lucy",978-3-030-02670-7,,Conference or Workshop Item (Paper),Conference,Yes,,,Metadata Quality; Digital Libraries; Linked Data.,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22979,15 Feb 2019 12:59 by  Thomas Murtagh. Last Modified 15 Feb 2019 12:59,On the Move to Meaningful Internet Systems. OTM 2018 Conferences. Lecture Notes in Computer Science11230.  Springer International Publishing. ISBN 978-3-030-02670-7,Springer International Publishing,https://doi.org/10.1007/978-3-030-02671-4_32,© 2018 Springer,"Irish Research Council Government of Ireland Postdoctoral Fellowship award (GOIPD/2017/1204), ADAPT Centre for Digital Content Technology, funded under the SFI Research Centres Programme (Grant 13/RC/2106), European Regional Development Fund",,1,85
Rob Brennan,Challenges in value-driven data governance.,"Attard, Judie, Brennan, Rob","OTM Confederated International Conferences ""On the Move to Meaningful Internet Systems"", 22-26 Oct 2018, Valletta, Malta",2018,"Judie Attard, Rob Brennan","Attard, Judie, ORCID: 0000-0001-7507-1864, Brennan, Rob, ORCID: 0000-0001-8236-362X",,978-3-030-02670-7,,Conference or Workshop Item (Paper),Conference,Yes,,,Data governance; data value; data asset; data exploitation,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,,22980,15 Feb 2019 12:58 by  Thomas Murtagh. Last Modified 15 Feb 2019 12:58,On the Move to Meaningful Internet Systems. OTM 2018 Conferences Confederated International Conferences. Lecture Notes in Computer Science11230.  Springer International Publishing. ISBN 978-3-030-02670-7,Springer International Publishing,https://doi.org/10.1007/978-3-030-02671-4_33,© 2018 Springer Nature,,,1,85
Rob Brennan,Assessing the quality of geospatial linked data – experiences from Ordnance Survey Ireland (OSi).,"Debattista, Jeremy, Clinton, Eamon, Brennan, Rob","SEMANTiCS Conference 2018, 11 - 13 of Sept 2018, Vienna, Austria.",2018,"Jeremy Debattista, Eamon Clinton, Rob Brennan","Debattista, Jeremy, ORCID: 0000-0002-5592-8936, Brennan, Rob, ORCID: 0000-0001-8236-362X","Clinton, Eamon",,,Conference or Workshop Item (Poster),Conference,Yes,,,Data Quality; Geospatial Data; Linked Data,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,,22977,15 Feb 2019 13:02 by  Thomas Murtagh. Last Modified 15 Feb 2019 13:02,,,,© 2018 The Authors,,,,
Rob Brennan,A semantic data value vocabulary supporting data value assessment and measurement integration.,"Attard, Judie, Brennan, Rob","20th International Conference on Enterprise Information Systems - ICEIS, 26-28 July 2018, Funchal, Madeira, Portugal",2018,"Judie Attard, Rob Brennan","Attard, Judie, ORCID: 0000-0001-7507-1864, Brennan, Rob, ORCID: 0000-0001-6546-6408",,978-989-758-298-1,,Conference or Workshop Item (Paper),Conference,Yes,,,Data Value; Data Value Chains; Ontology; Linked Data; Data Governance,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22982,15 Feb 2019 12:56 by  Thomas Murtagh. Last Modified 15 Feb 2019 12:56,Proceedings of the 20th International Conference on Enterprise Information Systems ICEIS.2.  Scitepress. ISBN 978-989-758-298-1,Scitepress,http://dx.doi.org/10.5220/0006777701330144,© 2018 The Authors,"SFI Research Centres Programme (Grant 13/RC/2106), European Regional Development Fund",,,
Rob Brennan,DELTA-R: a change detection approach for RDF datasets.,"Singh, Anuj, Brennan, Rob, O’Sullivan, Declan","MEPDaW at ESWC 2018 - 4th Workshop on Managing the Evolution and Preservation of the Data Web, 3-7 June 2018, Heraklion, Crete, Greece.",2018,"Anuj Singh, Rob Brennan, Declan O’Sullivan","Singh, Anuj, ORCID: 0000-0003-3356-5086, Brennan, Rob, ORCID: 0000-0001-6546-6408","O’Sullivan, Declan",,,Conference or Workshop Item (Paper),Conference,Yes,,,Change detection; link maintenance; dataset dynamics; linked data,UNSPECIFIED,DCU Faculties and Schools > Faculty of Engineering and Computing > School of Computing. Research Initiatives and Centres > ADAPT. ,This item is licensed under a Creative Commons Attribution-NonCommercial-Share Alike 3.0 License. View License,22984,15 Feb 2019 12:54 by  Thomas Murtagh. Last Modified 15 Feb 2019 12:54,"Joint Proceedings of MEPDaW, SeWeBMeDA and SWeTI 2018.2112.  CEUR-WS.",CEUR-WS,http://ceur-ws.org/Vol-2112/mepdaw_paper_1.pdf,© 2018 The Authors,SFI Research Centres Programme (Grant 13/RC/2106) and co-funded by the European Regional Development Fund.,,,
